Year,Measure,Sex,OrgCode,Admissions,Stand_Admissions_Rate,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000119,2220,1401,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000120,1345,611,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000121,3850,2097,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000122,1695,972,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000124,2655,1462,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000126,5060,2311,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000127,2815,1343,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000128,2555,768,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000129,9715,1049,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000130,4580,1381,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000132,8805,3205,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000133,4465,2923,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000134,2975,2582,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000135,2865,1327,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000136,4655,723,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000137,2775,1469,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000138,3085,1181,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000139,4500,2448,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000140,1290,730,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000141,6330,2430,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000142,2415,2055,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000143,6420,2853,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000144,5800,1303,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000145,4185,3418,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000146,5890,1099,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000147,6135,1808,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000150,8560,1537,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000151,4535,2531,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000152,5000,1721,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000153,5465,2354,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000154,3090,1433,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000156,3415,1550,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000157,2175,1455,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000161,2135,1345,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000162,1835,692,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000163,1550,1023,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000164,3480,1284,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000165,2075,1642,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000166,6950,2197,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000167,5325,2506,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000168,1480,827,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000169,13580,2605,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000170,1550,1248,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000171,7005,2912,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000172,2595,1443,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000173,3505,2216,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000174,7385,2560,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000175,8190,3111,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000176,4770,1709,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000177,2040,730,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000178,440,476,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000179,1735,913,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000180,2245,1979,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000181,2850,1321,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000182,2800,1110,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000183,4050,2404,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000184,2670,1870,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000185,1405,891,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000186,3215,1640,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000187,4220,1905,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000188,11655,3213,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000189,2635,2566,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000190,8035,2356,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000191,6150,2291,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000192,3100,1363,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000193,2550,1116,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000194,2655,1288,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000195,5975,3078,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000196,2965,1279,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000197,3675,1245,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000198,7120,1226,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000199,2960,620,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000200,1980,1738,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000201,7760,1949,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000202,2585,1267,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000203,3210,1858,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000204,5000,2137,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000205,10665,3318,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000206,7340,1483,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000208,12270,3804,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000210,6975,2806,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000211,2560,2445,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000212,4140,846,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000213,8105,1536,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000214,2015,1027,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000215,2210,708,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000217,8815,2094,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000218,2780,1335,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000219,3740,1554,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000220,16760,1538,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000221,2160,477,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000222,18995,2014,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000223,6210,1199,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000224,6630,1736,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000225,6205,859,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000226,3595,1734,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000227,1645,878,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E38000228,7725,2251,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000018,107675,1418,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000026,44375,1800,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000029,93480,1716,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000030,82830,1840,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000031,55145,1267,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000032,97915,2674,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000033,79755,1966,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000037,50900,1942,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000039,34065,1146,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000040,33655,2007,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000041,46335,1128,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000042,54355,1204,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000043,45060,1826,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E39000044,49895,1566,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E40000001,256475,1684,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E40000002,315645,1902,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E40000003,107675,1418,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E40000005,100690,1168,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E40000006,94955,1686,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000005,42135,1749,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000006,28310,2017,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000007,50900,1942,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000008,44375,1800,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000009,22140,1486,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000010,31030,2746,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000011,10185,2008,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000012,25195,2487,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000013,12035,1567,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000014,31500,3165,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000015,18620,1787,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000016,25835,1993,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000017,16760,1538,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000018,20630,2325,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000019,16530,2053,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000020,20890,3003,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000021,10210,1199,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000022,15800,1517,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000023,15560,1575,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000024,14325,1638,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000025,20630,1483,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000026,9900,852,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000027,31075,1695,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000028,12180,984,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000029,24620,1538,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000030,27350,1737,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000031,12445,947,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000032,25025,1392,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000033,22725,1196,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000034,8125,1185,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000035,6610,816,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000036,14570,2513,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000037,14715,1202,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000038,8560,1537,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000039,18995,2014,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000040,12445,1387,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000041,12055,1464,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000042,25185,1403,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000043,13620,2175,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000044,13030,804,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000048,33655,2007,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E54000049,34960,1116,
2018/19,FAE_PrimarySecondary_Obesity,All persons,E92000001,875663,1615,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000001,2455,3012,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000002,1110,1726,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000004,2015,2121,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000005,2190,1159,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000006,1730,1397,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000007,1360,1030,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000008,1240,2202,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000009,1425,1548,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000010,4050,1793,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000011,1990,1606,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000014,2515,3680,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000015,2050,2985,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000016,1320,963,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000018,1175,3980,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000019,6195,3846,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000020,4060,2725,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000021,1295,982,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000023,2615,1538,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000024,1505,1589,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000025,2245,2180,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000026,6290,1457,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000027,1020,921,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000028,2475,3561,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000029,1800,1687,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000030,855,946,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000031,1230,1497,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000034,1060,1176,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000035,3695,3164,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000037,2045,5971,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000038,7310,3379,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000039,940,1719,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000040,2600,1358,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000042,600,1113,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000043,2600,1999,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000044,3595,2339,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000045,7080,1748,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000046,5085,3205,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000047,2400,1708,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000048,4410,2797,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000049,3890,1375,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000050,6420,3421,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000051,3730,2221,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000052,3235,1990,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000053,3180,4984,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000054,1375,1508,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000055,1330,1340,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000056,1305,1329,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000057,2050,1307,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000058,1725,3475,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000059,1850,1807,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000062,8685,2798,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000063,2120,1910,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000064,2230,1849,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000066,2220,1648,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000068,1340,2075,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000069,505,652,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000070,2135,2674,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000071,2305,4051,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000072,1575,1374,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000073,1405,1792,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000074,2655,2223,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000075,3015,2081,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000076,1885,1869,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000077,1945,1485,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000078,1700,1850,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000079,7180,2471,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000080,1920,1781,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000081,870,941,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000082,2295,1577,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000083,1420,1187,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000084,1885,1531,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000085,2315,1752,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000086,4310,2167,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000087,1570,2093,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000088,1320,1535,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000089,9300,3266,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000090,915,1082,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000091,1460,1866,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000092,4280,3268,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000097,3785,2396,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000098,2745,1952,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000099,2730,2372,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000100,2280,1868,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000101,4220,1744,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000102,2970,2997,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000103,5455,5370,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000104,3095,2275,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000105,995,1062,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000106,2160,1107,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000107,2340,1813,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000108,11290,3518,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000109,2495,4034,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000113,2840,2236,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000115,3830,2837,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000116,1625,1272,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000117,2425,1405,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000118,715,704,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000119,1440,1801,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000120,870,775,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000121,2840,3013,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000122,1125,1304,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000124,1705,1984,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000126,3550,3297,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000127,1815,1678,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000128,1770,1044,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000129,6110,1324,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000130,2910,1776,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000132,6235,4216,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000133,2805,3599,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000134,1910,3294,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000135,1870,1661,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000136,3135,958,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000137,1875,1918,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000138,1995,1449,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000139,2770,2972,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000140,785,828,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000141,4240,3202,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000142,1490,2517,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000143,4075,3476,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000144,4065,1728,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000145,2490,4045,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000146,3750,1344,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000147,3780,2295,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000150,5595,2063,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000151,3185,3588,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000152,3290,2348,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000153,3420,2989,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000154,2020,1846,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000156,2030,1873,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000157,1455,1964,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000161,1410,1747,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000162,1165,854,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000163,915,1173,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000164,2205,1642,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000165,1380,2215,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000166,4280,2704,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000167,3510,3148,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000168,940,1027,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000169,9375,3523,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000170,880,1456,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000171,4725,3484,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000172,1530,1683,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000173,2430,3202,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000174,4450,2995,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000175,6370,4814,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000176,2875,1994,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000177,1320,944,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000178,285,610,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000179,1125,1109,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000180,1420,2461,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000181,1885,1708,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000182,1570,1218,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000183,2670,3091,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000184,1685,2317,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000185,950,1126,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000186,2170,2119,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000187,2600,2250,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000188,7230,3875,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000189,1815,3558,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000190,5685,3265,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000191,4355,3124,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000192,2125,1707,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000193,1555,1193,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000194,1675,1606,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000195,3780,3843,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000196,2010,1733,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000197,2490,1639,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000198,4400,1506,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000199,1615,662,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000200,1200,2092,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000201,4955,2465,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000202,1640,1499,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000203,2290,2786,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000204,3085,2642,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000205,6170,3781,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000206,4685,1924,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000208,7725,4706,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000210,4940,3839,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000211,1605,3112,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000212,2995,1174,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000213,4985,1910,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000214,1240,1240,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000215,1505,1009,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000217,6065,2623,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000218,1895,1743,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000219,2295,1931,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000220,12850,2206,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000221,1300,558,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000222,13780,2792,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000223,3770,1425,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000224,4105,2054,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000225,4180,1085,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000226,2120,2090,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000227,920,962,
2018/19,FAE_PrimarySecondary_Obesity,Female,E38000228,4480,2606,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000018,71805,1738,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000026,28550,2265,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000029,61300,2191,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000030,54070,2336,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000031,35155,1605,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000032,65500,3551,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000033,54940,2611,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000037,31545,2301,
2018/19,FAE_PrimarySecondary_Obesity,Female,E39000039,21820,1442,
